lat,lon,ur_lat,ur_long,bl_lat,bl_long,ul_lat,ul_long,br_lat,br_long
42.044915764205975,-87.69338748466093,42.04940734062657,-87.68889590824033,42.040424187785376,-87.69787906108154,42.04940734062657,-87.69787906108154,42.040424187785376,-87.68889590824033
42.044915764205975,-87.68440433181974,42.04940734062657,-87.67991275539913,42.040424187785376,-87.68889590824034,42.04940734062657,-87.68889590824034,42.040424187785376,-87.67991275539913
42.044915764205975,-87.67542117897854,42.04940734062657,-87.67092960255793,42.040424187785376,-87.67991275539914,42.04940734062657,-87.67991275539914,42.040424187785376,-87.67092960255793
42.044915764205975,-87.66643802613734,42.04940734062657,-87.66194644971674,42.040424187785376,-87.67092960255795,42.04940734062657,-87.67092960255795,42.040424187785376,-87.66194644971674
42.044915764205975,-87.65745487329615,42.04940734062657,-87.65296329687554,42.040424187785376,-87.66194644971675,42.04940734062657,-87.66194644971675,42.040424187785376,-87.65296329687554
42.044915764205975,-87.64847172045495,42.04940734062657,-87.64398014403434,42.040424187785376,-87.65296329687555,42.04940734062657,-87.65296329687555,42.040424187785376,-87.64398014403434
42.044915764205975,-87.63948856761375,42.04940734062657,-87.63499699119315,42.040424187785376,-87.64398014403436,42.04940734062657,-87.64398014403436,42.040424187785376,-87.63499699119315
42.044915764205975,-87.63050541477256,42.04940734062657,-87.62601383835195,42.040424187785376,-87.63499699119316,42.04940734062657,-87.63499699119316,42.040424187785376,-87.62601383835195
42.044915764205975,-87.62152226193136,42.04940734062657,-87.61703068551076,42.040424187785376,-87.62601383835197,42.04940734062657,-87.62601383835197,42.040424187785376,-87.61703068551076
42.044915764205975,-87.61253910909016,42.04940734062657,-87.60804753266956,42.040424187785376,-87.61703068551077,42.04940734062657,-87.61703068551077,42.040424187785376,-87.60804753266956
42.044915764205975,-87.60355595624897,42.04940734062657,-87.59906437982836,42.040424187785376,-87.60804753266957,42.04940734062657,-87.60804753266957,42.040424187785376,-87.59906437982836
42.044915764205975,-87.59457280340777,42.04940734062657,-87.59008122698717,42.040424187785376,-87.59906437982838,42.04940734062657,-87.59906437982838,42.040424187785376,-87.59008122698717
42.044915764205975,-87.58558965056659,42.04940734062657,-87.58109807414598,42.040424187785376,-87.5900812269872,42.04940734062657,-87.5900812269872,42.040424187785376,-87.58109807414598
42.044915764205975,-87.5766064977254,42.04940734062657,-87.57211492130479,42.040424187785376,-87.581098074146,42.04940734062657,-87.581098074146,42.040424187785376,-87.57211492130479
42.044915764205975,-87.5676233448842,42.04940734062657,-87.56313176846359,42.040424187785376,-87.5721149213048,42.04940734062657,-87.5721149213048,42.040424187785376,-87.56313176846359
42.044915764205975,-87.558640192043,42.04940734062657,-87.5541486156224,42.040424187785376,-87.5631317684636,42.04940734062657,-87.5631317684636,42.040424187785376,-87.5541486156224
42.044915764205975,-87.5496570392018,42.04940734062657,-87.5451654627812,42.040424187785376,-87.55414861562241,42.04940734062657,-87.55414861562241,42.040424187785376,-87.5451654627812
42.044915764205975,-87.54067388636061,42.04940734062657,-87.53618230994,42.040424187785376,-87.54516546278121,42.04940734062657,-87.54516546278121,42.040424187785376,-87.53618230994
42.03593261136478,-87.98084837557917,42.040424187785376,-87.97635679915857,42.03144103494418,-87.98533995199978,42.040424187785376,-87.98533995199978,42.03144103494418,-87.97635679915857
42.03593261136478,-87.97186522273797,42.040424187785376,-87.96737364631737,42.03144103494418,-87.97635679915858,42.040424187785376,-87.97635679915858,42.03144103494418,-87.96737364631737
42.03593261136478,-87.96288206989678,42.040424187785376,-87.95839049347617,42.03144103494418,-87.96737364631738,42.040424187785376,-87.96737364631738,42.03144103494418,-87.95839049347617
42.03593261136478,-87.95389891705558,42.040424187785376,-87.94940734063498,42.03144103494418,-87.95839049347619,42.040424187785376,-87.95839049347619,42.03144103494418,-87.94940734063498
42.03593261136478,-87.94491576421439,42.040424187785376,-87.94042418779378,42.03144103494418,-87.94940734063499,42.040424187785376,-87.94940734063499,42.03144103494418,-87.94042418779378
42.03593261136478,-87.93593261137319,42.040424187785376,-87.93144103495258,42.03144103494418,-87.9404241877938,42.040424187785376,-87.9404241877938,42.03144103494418,-87.93144103495258
42.03593261136478,-87.92694945853201,42.040424187785376,-87.9224578821114,42.03144103494418,-87.93144103495261,42.040424187785376,-87.93144103495261,42.03144103494418,-87.9224578821114
42.03593261136478,-87.91796630569081,42.040424187785376,-87.9134747292702,42.03144103494418,-87.92245788211142,42.040424187785376,-87.92245788211142,42.03144103494418,-87.9134747292702
42.03593261136478,-87.90898315284961,42.040424187785376,-87.90449157642901,42.03144103494418,-87.91347472927022,42.040424187785376,-87.91347472927022,42.03144103494418,-87.90449157642901
42.03593261136478,-87.90000000000842,42.040424187785376,-87.89550842358781,42.03144103494418,-87.90449157642902,42.040424187785376,-87.90449157642902,42.03144103494418,-87.89550842358781
42.03593261136478,-87.89101684716722,42.040424187785376,-87.88652527074662,42.03144103494418,-87.89550842358783,42.040424187785376,-87.89550842358783,42.03144103494418,-87.88652527074662
42.03593261136478,-87.88203369432603,42.040424187785376,-87.87754211790542,42.03144103494418,-87.88652527074663,42.040424187785376,-87.88652527074663,42.03144103494418,-87.87754211790542
42.03593261136478,-87.87305054148483,42.040424187785376,-87.86855896506422,42.03144103494418,-87.87754211790543,42.040424187785376,-87.87754211790543,42.03144103494418,-87.86855896506422
42.03593261136478,-87.86406738864363,42.040424187785376,-87.85957581222303,42.03144103494418,-87.86855896506424,42.040424187785376,-87.86855896506424,42.03144103494418,-87.85957581222303
42.03593261136478,-87.85508423580244,42.040424187785376,-87.85059265938183,42.03144103494418,-87.85957581222304,42.040424187785376,-87.85957581222304,42.03144103494418,-87.85059265938183
42.03593261136478,-87.84610108296124,42.040424187785376,-87.84160950654064,42.03144103494418,-87.85059265938185,42.040424187785376,-87.85059265938185,42.03144103494418,-87.84160950654064
42.03593261136478,-87.83711793012004,42.040424187785376,-87.83262635369944,42.03144103494418,-87.84160950654065,42.040424187785376,-87.84160950654065,42.03144103494418,-87.83262635369944
42.03593261136478,-87.82813477727885,42.040424187785376,-87.82364320085824,42.03144103494418,-87.83262635369945,42.040424187785376,-87.83262635369945,42.03144103494418,-87.82364320085824
42.03593261136478,-87.81915162443765,42.040424187785376,-87.81466004801705,42.03144103494418,-87.82364320085826,42.040424187785376,-87.82364320085826,42.03144103494418,-87.81466004801705
42.03593261136478,-87.81016847159647,42.040424187785376,-87.80567689517586,42.03144103494418,-87.81466004801707,42.040424187785376,-87.81466004801707,42.03144103494418,-87.80567689517586
42.03593261136478,-87.80118531875527,42.040424187785376,-87.79669374233467,42.03144103494418,-87.80567689517588,42.040424187785376,-87.80567689517588,42.03144103494418,-87.79669374233467
42.03593261136478,-87.79220216591408,42.040424187785376,-87.78771058949347,42.03144103494418,-87.79669374233468,42.040424187785376,-87.79669374233468,42.03144103494418,-87.78771058949347
42.03593261136478,-87.78321901307288,42.040424187785376,-87.77872743665228,42.03144103494418,-87.78771058949349,42.040424187785376,-87.78771058949349,42.03144103494418,-87.77872743665228
42.03593261136478,-87.77423586023168,42.040424187785376,-87.76974428381108,42.03144103494418,-87.77872743665229,42.040424187785376,-87.77872743665229,42.03144103494418,-87.76974428381108
42.03593261136478,-87.76525270739049,42.040424187785376,-87.76076113096988,42.03144103494418,-87.7697442838111,42.040424187785376,-87.7697442838111,42.03144103494418,-87.76076113096988
42.03593261136478,-87.75626955454929,42.040424187785376,-87.75177797812869,42.03144103494418,-87.7607611309699,42.040424187785376,-87.7607611309699,42.03144103494418,-87.75177797812869
42.03593261136478,-87.7472864017081,42.040424187785376,-87.74279482528749,42.03144103494418,-87.7517779781287,42.040424187785376,-87.7517779781287,42.03144103494418,-87.74279482528749
42.03593261136478,-87.7383032488669,42.040424187785376,-87.7338116724463,42.03144103494418,-87.7427948252875,42.040424187785376,-87.7427948252875,42.03144103494418,-87.7338116724463
42.03593261136478,-87.7293200960257,42.040424187785376,-87.7248285196051,42.03144103494418,-87.73381167244631,42.040424187785376,-87.73381167244631,42.03144103494418,-87.7248285196051
42.03593261136478,-87.7203369431845,42.040424187785376,-87.7158453667639,42.03144103494418,-87.72482851960511,42.040424187785376,-87.72482851960511,42.03144103494418,-87.7158453667639
42.03593261136478,-87.71135379034331,42.040424187785376,-87.7068622139227,42.03144103494418,-87.71584536676392,42.040424187785376,-87.71584536676392,42.03144103494418,-87.7068622139227
42.03593261136478,-87.70237063750213,42.040424187785376,-87.69787906108152,42.03144103494418,-87.70686221392273,42.040424187785376,-87.70686221392273,42.03144103494418,-87.69787906108152
42.03593261136478,-87.69338748466093,42.040424187785376,-87.68889590824033,42.03144103494418,-87.69787906108154,42.040424187785376,-87.69787906108154,42.03144103494418,-87.68889590824033
42.03593261136478,-87.68440433181974,42.040424187785376,-87.67991275539913,42.03144103494418,-87.68889590824034,42.040424187785376,-87.68889590824034,42.03144103494418,-87.67991275539913
42.03593261136478,-87.67542117897854,42.040424187785376,-87.67092960255793,42.03144103494418,-87.67991275539914,42.040424187785376,-87.67991275539914,42.03144103494418,-87.67092960255793
42.03593261136478,-87.66643802613734,42.040424187785376,-87.66194644971674,42.03144103494418,-87.67092960255795,42.040424187785376,-87.67092960255795,42.03144103494418,-87.66194644971674
42.03593261136478,-87.65745487329615,42.040424187785376,-87.65296329687554,42.03144103494418,-87.66194644971675,42.040424187785376,-87.66194644971675,42.03144103494418,-87.65296329687554
42.03593261136478,-87.64847172045495,42.040424187785376,-87.64398014403434,42.03144103494418,-87.65296329687555,42.040424187785376,-87.65296329687555,42.03144103494418,-87.64398014403434
42.03593261136478,-87.63948856761375,42.040424187785376,-87.63499699119315,42.03144103494418,-87.64398014403436,42.040424187785376,-87.64398014403436,42.03144103494418,-87.63499699119315
42.03593261136478,-87.63050541477256,42.040424187785376,-87.62601383835195,42.03144103494418,-87.63499699119316,42.040424187785376,-87.63499699119316,42.03144103494418,-87.62601383835195
42.03593261136478,-87.62152226193136,42.040424187785376,-87.61703068551076,42.03144103494418,-87.62601383835197,42.040424187785376,-87.62601383835197,42.03144103494418,-87.61703068551076
42.03593261136478,-87.61253910909016,42.040424187785376,-87.60804753266956,42.03144103494418,-87.61703068551077,42.040424187785376,-87.61703068551077,42.03144103494418,-87.60804753266956
42.03593261136478,-87.60355595624897,42.040424187785376,-87.59906437982836,42.03144103494418,-87.60804753266957,42.040424187785376,-87.60804753266957,42.03144103494418,-87.59906437982836
42.03593261136478,-87.59457280340777,42.040424187785376,-87.59008122698717,42.03144103494418,-87.59906437982838,42.040424187785376,-87.59906437982838,42.03144103494418,-87.59008122698717
42.03593261136478,-87.58558965056659,42.040424187785376,-87.58109807414598,42.03144103494418,-87.5900812269872,42.040424187785376,-87.5900812269872,42.03144103494418,-87.58109807414598
42.03593261136478,-87.5766064977254,42.040424187785376,-87.57211492130479,42.03144103494418,-87.581098074146,42.040424187785376,-87.581098074146,42.03144103494418,-87.57211492130479
42.03593261136478,-87.5676233448842,42.040424187785376,-87.56313176846359,42.03144103494418,-87.5721149213048,42.040424187785376,-87.5721149213048,42.03144103494418,-87.56313176846359
42.03593261136478,-87.558640192043,42.040424187785376,-87.5541486156224,42.03144103494418,-87.5631317684636,42.040424187785376,-87.5631317684636,42.03144103494418,-87.5541486156224
42.03593261136478,-87.5496570392018,42.040424187785376,-87.5451654627812,42.03144103494418,-87.55414861562241,42.040424187785376,-87.55414861562241,42.03144103494418,-87.5451654627812
42.03593261136478,-87.54067388636061,42.040424187785376,-87.53618230994,42.03144103494418,-87.54516546278121,42.040424187785376,-87.54516546278121,42.03144103494418,-87.53618230994
42.02694945852358,-87.98084837557917,42.03144103494418,-87.97635679915857,42.022457882102984,-87.98533995199978,42.03144103494418,-87.98533995199978,42.022457882102984,-87.97635679915857
42.02694945852358,-87.97186522273797,42.03144103494418,-87.96737364631737,42.022457882102984,-87.97635679915858,42.03144103494418,-87.97635679915858,42.022457882102984,-87.96737364631737
42.02694945852358,-87.96288206989678,42.03144103494418,-87.95839049347617,42.022457882102984,-87.96737364631738,42.03144103494418,-87.96737364631738,42.022457882102984,-87.95839049347617
42.02694945852358,-87.95389891705558,42.03144103494418,-87.94940734063498,42.022457882102984,-87.95839049347619,42.03144103494418,-87.95839049347619,42.022457882102984,-87.94940734063498
42.02694945852358,-87.94491576421439,42.03144103494418,-87.94042418779378,42.022457882102984,-87.94940734063499,42.03144103494418,-87.94940734063499,42.022457882102984,-87.94042418779378
42.02694945852358,-87.93593261137319,42.03144103494418,-87.93144103495258,42.022457882102984,-87.9404241877938,42.03144103494418,-87.9404241877938,42.022457882102984,-87.93144103495258
42.02694945852358,-87.92694945853201,42.03144103494418,-87.9224578821114,42.022457882102984,-87.93144103495261,42.03144103494418,-87.93144103495261,42.022457882102984,-87.9224578821114
42.02694945852358,-87.91796630569081,42.03144103494418,-87.9134747292702,42.022457882102984,-87.92245788211142,42.03144103494418,-87.92245788211142,42.022457882102984,-87.9134747292702
42.02694945852358,-87.90898315284961,42.03144103494418,-87.90449157642901,42.022457882102984,-87.91347472927022,42.03144103494418,-87.91347472927022,42.022457882102984,-87.90449157642901
42.02694945852358,-87.90000000000842,42.03144103494418,-87.89550842358781,42.022457882102984,-87.90449157642902,42.03144103494418,-87.90449157642902,42.022457882102984,-87.89550842358781
42.02694945852358,-87.89101684716722,42.03144103494418,-87.88652527074662,42.022457882102984,-87.89550842358783,42.03144103494418,-87.89550842358783,42.022457882102984,-87.88652527074662
42.02694945852358,-87.88203369432603,42.03144103494418,-87.87754211790542,42.022457882102984,-87.88652527074663,42.03144103494418,-87.88652527074663,42.022457882102984,-87.87754211790542
42.02694945852358,-87.87305054148483,42.03144103494418,-87.86855896506422,42.022457882102984,-87.87754211790543,42.03144103494418,-87.87754211790543,42.022457882102984,-87.86855896506422
42.02694945852358,-87.86406738864363,42.03144103494418,-87.85957581222303,42.022457882102984,-87.86855896506424,42.03144103494418,-87.86855896506424,42.022457882102984,-87.85957581222303
42.02694945852358,-87.85508423580244,42.03144103494418,-87.85059265938183,42.022457882102984,-87.85957581222304,42.03144103494418,-87.85957581222304,42.022457882102984,-87.85059265938183
42.02694945852358,-87.84610108296124,42.03144103494418,-87.84160950654064,42.022457882102984,-87.85059265938185,42.03144103494418,-87.85059265938185,42.022457882102984,-87.84160950654064
42.02694945852358,-87.83711793012004,42.03144103494418,-87.83262635369944,42.022457882102984,-87.84160950654065,42.03144103494418,-87.84160950654065,42.022457882102984,-87.83262635369944
42.02694945852358,-87.82813477727885,42.03144103494418,-87.82364320085824,42.022457882102984,-87.83262635369945,42.03144103494418,-87.83262635369945,42.022457882102984,-87.82364320085824
42.02694945852358,-87.81915162443765,42.03144103494418,-87.81466004801705,42.022457882102984,-87.82364320085826,42.03144103494418,-87.82364320085826,42.022457882102984,-87.81466004801705
42.02694945852358,-87.81016847159647,42.03144103494418,-87.80567689517586,42.022457882102984,-87.81466004801707,42.03144103494418,-87.81466004801707,42.022457882102984,-87.80567689517586
42.02694945852358,-87.80118531875527,42.03144103494418,-87.79669374233467,42.022457882102984,-87.80567689517588,42.03144103494418,-87.80567689517588,42.022457882102984,-87.79669374233467
42.02694945852358,-87.79220216591408,42.03144103494418,-87.78771058949347,42.022457882102984,-87.79669374233468,42.03144103494418,-87.79669374233468,42.022457882102984,-87.78771058949347
42.02694945852358,-87.78321901307288,42.03144103494418,-87.77872743665228,42.022457882102984,-87.78771058949349,42.03144103494418,-87.78771058949349,42.022457882102984,-87.77872743665228
42.02694945852358,-87.77423586023168,42.03144103494418,-87.76974428381108,42.022457882102984,-87.77872743665229,42.03144103494418,-87.77872743665229,42.022457882102984,-87.76974428381108
42.02694945852358,-87.76525270739049,42.03144103494418,-87.76076113096988,42.022457882102984,-87.7697442838111,42.03144103494418,-87.7697442838111,42.022457882102984,-87.76076113096988
42.02694945852358,-87.75626955454929,42.03144103494418,-87.75177797812869,42.022457882102984,-87.7607611309699,42.03144103494418,-87.7607611309699,42.022457882102984,-87.75177797812869
42.02694945852358,-87.7472864017081,42.03144103494418,-87.74279482528749,42.022457882102984,-87.7517779781287,42.03144103494418,-87.7517779781287,42.022457882102984,-87.74279482528749
42.02694945852358,-87.7383032488669,42.03144103494418,-87.7338116724463,42.022457882102984,-87.7427948252875,42.03144103494418,-87.7427948252875,42.022457882102984,-87.7338116724463
42.02694945852358,-87.7293200960257,42.03144103494418,-87.7248285196051,42.022457882102984,-87.73381167244631,42.03144103494418,-87.73381167244631,42.022457882102984,-87.7248285196051
42.02694945852358,-87.7203369431845,42.03144103494418,-87.7158453667639,42.022457882102984,-87.72482851960511,42.03144103494418,-87.72482851960511,42.022457882102984,-87.7158453667639
42.02694945852358,-87.71135379034331,42.03144103494418,-87.7068622139227,42.022457882102984,-87.71584536676392,42.03144103494418,-87.71584536676392,42.022457882102984,-87.7068622139227
42.02694945852358,-87.70237063750213,42.03144103494418,-87.69787906108152,42.022457882102984,-87.70686221392273,42.03144103494418,-87.70686221392273,42.022457882102984,-87.69787906108152
42.02694945852358,-87.69338748466093,42.03144103494418,-87.68889590824033,42.022457882102984,-87.69787906108154,42.03144103494418,-87.69787906108154,42.022457882102984,-87.68889590824033
42.02694945852358,-87.68440433181974,42.03144103494418,-87.67991275539913,42.022457882102984,-87.68889590824034,42.03144103494418,-87.68889590824034,42.022457882102984,-87.67991275539913
42.02694945852358,-87.67542117897854,42.03144103494418,-87.67092960255793,42.022457882102984,-87.67991275539914,42.03144103494418,-87.67991275539914,42.022457882102984,-87.67092960255793
42.02694945852358,-87.66643802613734,42.03144103494418,-87.66194644971674,42.022457882102984,-87.67092960255795,42.03144103494418,-87.67092960255795,42.022457882102984,-87.66194644971674
42.02694945852358,-87.65745487329615,42.03144103494418,-87.65296329687554,42.022457882102984,-87.66194644971675,42.03144103494418,-87.66194644971675,42.022457882102984,-87.65296329687554
42.02694945852358,-87.64847172045495,42.03144103494418,-87.64398014403434,42.022457882102984,-87.65296329687555,42.03144103494418,-87.65296329687555,42.022457882102984,-87.64398014403434
42.02694945852358,-87.63948856761375,42.03144103494418,-87.63499699119315,42.022457882102984,-87.64398014403436,42.03144103494418,-87.64398014403436,42.022457882102984,-87.63499699119315
42.02694945852358,-87.63050541477256,42.03144103494418,-87.62601383835195,42.022457882102984,-87.63499699119316,42.03144103494418,-87.63499699119316,42.022457882102984,-87.62601383835195
42.02694945852358,-87.62152226193136,42.03144103494418,-87.61703068551076,42.022457882102984,-87.62601383835197,42.03144103494418,-87.62601383835197,42.022457882102984,-87.61703068551076
42.02694945852358,-87.61253910909016,42.03144103494418,-87.60804753266956,42.022457882102984,-87.61703068551077,42.03144103494418,-87.61703068551077,42.022457882102984,-87.60804753266956
42.02694945852358,-87.60355595624897,42.03144103494418,-87.59906437982836,42.022457882102984,-87.60804753266957,42.03144103494418,-87.60804753266957,42.022457882102984,-87.59906437982836
42.02694945852358,-87.59457280340777,42.03144103494418,-87.59008122698717,42.022457882102984,-87.59906437982838,42.03144103494418,-87.59906437982838,42.022457882102984,-87.59008122698717
42.02694945852358,-87.58558965056659,42.03144103494418,-87.58109807414598,42.022457882102984,-87.5900812269872,42.03144103494418,-87.5900812269872,42.022457882102984,-87.58109807414598
42.02694945852358,-87.5766064977254,42.03144103494418,-87.57211492130479,42.022457882102984,-87.581098074146,42.03144103494418,-87.581098074146,42.022457882102984,-87.57211492130479
42.02694945852358,-87.5676233448842,42.03144103494418,-87.56313176846359,42.022457882102984,-87.5721149213048,42.03144103494418,-87.5721149213048,42.022457882102984,-87.56313176846359
42.02694945852358,-87.558640192043,42.03144103494418,-87.5541486156224,42.022457882102984,-87.5631317684636,42.03144103494418,-87.5631317684636,42.022457882102984,-87.5541486156224
42.02694945852358,-87.5496570392018,42.03144103494418,-87.5451654627812,42.022457882102984,-87.55414861562241,42.03144103494418,-87.55414861562241,42.022457882102984,-87.5451654627812
42.02694945852358,-87.54067388636061,42.03144103494418,-87.53618230994,42.022457882102984,-87.54516546278121,42.03144103494418,-87.54516546278121,42.022457882102984,-87.53618230994
42.017966305682386,-87.98084837557917,42.022457882102984,-87.97635679915857,42.01347472926179,-87.98533995199978,42.022457882102984,-87.98533995199978,42.01347472926179,-87.97635679915857
42.017966305682386,-87.97186522273797,42.022457882102984,-87.96737364631737,42.01347472926179,-87.97635679915858,42.022457882102984,-87.97635679915858,42.01347472926179,-87.96737364631737
42.017966305682386,-87.96288206989678,42.022457882102984,-87.95839049347617,42.01347472926179,-87.96737364631738,42.022457882102984,-87.96737364631738,42.01347472926179,-87.95839049347617
42.017966305682386,-87.95389891705558,42.022457882102984,-87.94940734063498,42.01347472926179,-87.95839049347619,42.022457882102984,-87.95839049347619,42.01347472926179,-87.94940734063498
42.017966305682386,-87.94491576421439,42.022457882102984,-87.94042418779378,42.01347472926179,-87.94940734063499,42.022457882102984,-87.94940734063499,42.01347472926179,-87.94042418779378
42.017966305682386,-87.93593261137319,42.022457882102984,-87.93144103495258,42.01347472926179,-87.9404241877938,42.022457882102984,-87.9404241877938,42.01347472926179,-87.93144103495258
42.017966305682386,-87.92694945853201,42.022457882102984,-87.9224578821114,42.01347472926179,-87.93144103495261,42.022457882102984,-87.93144103495261,42.01347472926179,-87.9224578821114
42.017966305682386,-87.91796630569081,42.022457882102984,-87.9134747292702,42.01347472926179,-87.92245788211142,42.022457882102984,-87.92245788211142,42.01347472926179,-87.9134747292702
42.017966305682386,-87.90898315284961,42.022457882102984,-87.90449157642901,42.01347472926179,-87.91347472927022,42.022457882102984,-87.91347472927022,42.01347472926179,-87.90449157642901
42.017966305682386,-87.90000000000842,42.022457882102984,-87.89550842358781,42.01347472926179,-87.90449157642902,42.022457882102984,-87.90449157642902,42.01347472926179,-87.89550842358781
42.017966305682386,-87.89101684716722,42.022457882102984,-87.88652527074662,42.01347472926179,-87.89550842358783,42.022457882102984,-87.89550842358783,42.01347472926179,-87.88652527074662
42.017966305682386,-87.88203369432603,42.022457882102984,-87.87754211790542,42.01347472926179,-87.88652527074663,42.022457882102984,-87.88652527074663,42.01347472926179,-87.87754211790542
42.017966305682386,-87.87305054148483,42.022457882102984,-87.86855896506422,42.01347472926179,-87.87754211790543,42.022457882102984,-87.87754211790543,42.01347472926179,-87.86855896506422
