Indicator,Latitude,Longitude
parking,41.85321436,-87.62599162
parking,41.85343398,-87.62677782
parking,41.85200427142857142857142857,-87.62665982857142857142857143
parking,41.84903572,-87.62588358
parking,41.84867234285714285714285714,-87.62582487142857142857142857
parking,41.8481486875,-87.626610875
parking,41.84170047142857142857142857,-87.61835934285714285714285714
parking,41.84228255714285714285714286,-87.61940924285714285714285714
parking,41.84214838571428571428571429,-87.6224563
parking,41.8424570,-87.62081822
parking,41.84051392,-87.62270332
parking,41.83894797777777777777777778,-87.62274514444444444444444444
parking,41.8372111,-87.62270762
parking,41.83599871428571428571428571,-87.61901685714285714285714286
parking,41.83580478888888888888888889,-87.62004444444444444444444444
parking,41.83368752,-87.61787138
parking,41.8302197,-87.61386916
parking,41.83061444444444444444444444,-87.61276034444444444444444444
parking,41.82439844285714285714285714,-87.61075185714285714285714286
parking,41.66409822727272727272727273,-87.63851834545454545454545455
parking,41.65888431428571428571428571,-87.6416525
parking,41.65913715,-87.6409838
parking,41.65964151428571428571428571,-87.64096931428571428571428571
parking,41.66026128571428571428571429,-87.64099038571428571428571429
parking,41.6602626,-87.64162582
parking,41.66092828,-87.64177284
parking,41.66178435384615384615384615,-87.64085293076923076923076923
parking,41.66166772,-87.64161728
parking,41.66242028571428571428571429,-87.64179465714285714285714286
parking,41.66271277272727272727272727,-87.64105543636363636363636364
parking,41.66301114285714285714285714,-87.64181802857142857142857143
parking,41.6635096,-87.64111406
parking,41.66558071818181818181818182,-87.64109177272727272727272727
parking,41.66660254,-87.6412133
parking,41.66714567142857142857142857,-87.64291467142857142857142857
parking,41.66766575714285714285714286,-87.64601187142857142857142857
parking,41.66888162,-87.6412755
parking,41.67002678,-87.64135224
parking,41.67039008571428571428571429,-87.64122258571428571428571429
parking,41.67138872857142857142857143,-87.64132641428571428571428571
parking,41.67077937142857142857142857,-87.64120612857142857142857143
parking,41.67272994,-87.64139194
parking,41.67376732,-87.64144772
parking,41.6752102,-87.64392178
parking,41.6757519,-87.6430694
parking,41.67557625714285714285714286,-87.64219392857142857142857143
parking,41.6749571,-87.64218656666666666666666667
parking,41.6744609,-87.64125298
parking,41.6747661,-87.64149386666666666666666667
parking,41.67563052,-87.64149816
parking,41.67628065,-87.64146303333333333333333333
parking,41.67656424285714285714285714,-87.64291548571428571428571429
parking,41.67669527142857142857142857,-87.64241192857142857142857143
parking,41.67820121111111111111111111,-87.64331477777777777777777778
parking,41.67805658,-87.64486216
parking,41.67816764,-87.6441722
parking,41.67847351666666666666666667,-87.64389618333333333333333333
parking,41.67847542857142857142857143,-87.64158661428571428571428571
parking,41.6801038125,-87.6425560375
parking,41.68099225,-87.6416471125
parking,41.6815946,-87.64168166
parking,41.68227334,-87.64170686
parking,41.68223244,-87.64230124
parking,41.68169864285714285714285714,-87.6425407
parking,41.68254376666666666666666667,-87.64259745555555555555555556
parking,41.6827040,-87.64181094
parking,41.68345891428571428571428571,-87.64182302857142857142857143
parking,41.68474718,-87.64267404
parking,41.6842733,-87.64173224285714285714285714
parking,41.68491068,-87.6416988
parking,41.6852452,-87.64068968
parking,41.68530673333333333333333333,-87.64178088333333333333333333
parking,41.6862104625,-87.64186705
parking,41.68583888571428571428571429,-87.64182764285714285714285714
parking,41.68716138888888888888888889,-87.64256288888888888888888889
parking,41.68755268,-87.64190426
parking,41.68825976,-87.64264242
parking,41.68839724,-87.64192988
parking,41.68780798,-87.64273614
parking,41.68857552,-87.64257044
parking,41.68897985714285714285714286,-87.64198635714285714285714286
parking,41.68925227142857142857142857,-87.6426707
parking,41.6902031,-87.64196568571428571428571429
parking,41.69012098571428571428571429,-87.64269677142857142857142857
parking,41.8547829,-87.62319938
parking,41.85448535,-87.6231754
parking,41.85531084,-87.62287044
parking,41.85368026666666666666666667,-87.63908123333333333333333333
bank,41.85272378333333333333333333,-87.63560835
parking,41.78794865714285714285714286,-87.61701312857142857142857143
parking,42.01891600833333333333333333,-87.67208941666666666666666667
parking,42.02031204285714285714285714,-87.67276901428571428571428571
parking,42.02279678571428571428571429,-87.67613892857142857142857143
parking,42.02046254,-87.6768367
parking,42.01973766,-87.67665322
parking,42.017203725,-87.675837575
parking,42.01693161111111111111111111,-87.67467426666666666666666667
parking,42.01612312857142857142857143,-87.67427862857142857142857143
parking,42.01551838,-87.67494408
parking,42.01555572,-87.67570966
parking,42.01460883333333333333333333,-87.6754053
parking,42.01288754285714285714285714,-87.67530212857142857142857143
parking,42.01240431666666666666666667,-87.67538131666666666666666667
parking,42.0124476,-87.67495664285714285714285714
parking,42.01225676,-87.67402252
parking,42.01217417142857142857142857,-87.67352495714285714285714286
parking,42.01126864,-87.67421094
parking,42.01108258,-87.67386912
parking,42.01097934,-87.6715635
parking,42.01097816,-87.6709251
parking,42.01097016,-87.67122018
parking,42.01069715384615384615384615,-87.67107159230769230769230769
parking,42.009606525,-87.668904775
parking,42.00864998,-87.66470026
parking,42.00830044444444444444444444,-87.66480977777777777777777778
parking,42.00867435714285714285714286,-87.66360531428571428571428571
parking,42.00863412857142857142857143,-87.66443341428571428571428571
parking,42.00828966,-87.6625046
parking,42.00703086,-87.66318052
parking,42.00763274,-87.6632669
parking,42.00729512,-87.66048436
parking,42.00714566,-87.66086792
parking,42.0084837,-87.6608313
parking,42.00867348,-87.66071876
parking,42.00851804,-87.66023116
parking,42.01048368,-87.66164294
parking,42.00736726,-87.66081052
parking,42.005060375,-87.6579640
parking,42.0051729,-87.65835578
parking,42.0044625,-87.65770398
parking,42.0042518,-87.65903588
parking,42.00346438,-87.66026386
parking,42.0029097,-87.66025298571428571428571429
parking,42.0021359,-87.662069125
parking,42.00116384,-87.66191826
parking,42.00068768181818181818181818,-87.66138109090909090909090909
parking,41.99867356153846153846153846,-87.65984553846153846153846154
parking,41.99670604285714285714285714,-87.65449425714285714285714286
parking,41.99366181428571428571428571,-87.65795088571428571428571429
parking,41.99357921428571428571428571,-87.65751062857142857142857143
parking,41.99305437142857142857142857,-87.65651821428571428571428571
parking,41.99188786,-87.6563044
parking,41.99055972,-87.65620784
parking,41.98818238571428571428571429,-87.65593962857142857142857143
parking,41.98788994,-87.65618958
parking,41.98797263333333333333333333,-87.65965398333333333333333333
parking,41.9879788,-87.66065604
parking,41.98843628,-87.65958392
parking,41.98753106,-87.6607429
parking,41.9864305,-87.66061068
parking,41.98579011111111111111111111,-87.65970958888888888888888889
parking,41.98607721428571428571428571,-87.66901412857142857142857143
parking,41.9833218,-87.66825914
parking,41.98232678571428571428571429,-87.66802181428571428571428571
parking,41.9469507,-87.64923288
parking,41.94779785,-87.6503452
parking,41.98279032,-87.67430576
parking,41.98051455,-87.67593548
parking,41.9811207,-87.67615756
parking,41.9814784,-87.67608084
parking,41.97935934285714285714285714,-87.68118877142857142857142857
parking,41.97923168,-87.68273434
parking,41.97887356,-87.68752156
parking,41.97831069090909090909090909,-87.68850534545454545454545455
parking,41.97873411428571428571428571,-87.68854341428571428571428571
parking,41.97908452,-87.68867276
parking,41.97791412,-87.6898969
parking,41.97728676,-87.69039096
parking,41.97808098461538461538461538,-87.69203362307692307692307692
parking,41.97833938888888888888888889,-87.69285754444444444444444444
parking,41.97893618,-87.69315152
parking,41.97918835,-87.69235505
parking,41.9797644,-87.69239122857142857142857143
parking,41.9808950,-87.69385694
parking,41.98089182,-87.6947308
parking,41.98160395,-87.69328268333333333333333333
parking,41.9823258,-87.6933253
parking,41.982607775,-87.693429525
parking,41.98240198571428571428571429,-87.6925782
parking,41.98211032857142857142857143,-87.69401854285714285714285714
parking,41.98254601111111111111111111,-87.69465937777777777777777778
parking,41.98287135,-87.69389911666666666666666667
parking,41.98339728,-87.69463484
parking,41.98341926923076923076923077,-87.6949787
parking,41.9839151,-87.69583613333333333333333333
parking,41.98366762,-87.69539542
parking,41.98358757142857142857142857,-87.69662744285714285714285714
parking,41.98412536,-87.69735778
parking,41.98277122,-87.69331032
parking,41.98277898333333333333333333,-87.69260495
parking,41.98183368,-87.6952930
parking,41.98261818,-87.6961454
parking,41.9827379,-87.69623602
parking,41.98482585714285714285714286,-87.69730467142857142857142857
parking,41.98484324285714285714285714,-87.69858674285714285714285714
parking,41.98598826666666666666666667,-87.69950808333333333333333333
parking,41.98573405,-87.70015673333333333333333333
parking,41.98566695,-87.69900961666666666666666667
parking,41.98661476,-87.70008556
parking,41.98743974,-87.7010029
parking,41.98810082,-87.6996580
parking,41.98755298,-87.70036772
parking,41.98754858,-87.70124966
parking,41.98743804,-87.70000772
parking,41.9885557625,-87.70346935
parking,41.98906711666666666666666667,-87.70453406666666666666666667
parking,41.98899322857142857142857143,-87.70558922857142857142857143
parking,41.9895414,-87.70633564
parking,41.86583878,-87.6280279
parking,41.86545212,-87.62802196
parking,41.86463888,-87.62798502
parking,41.94610158,-87.64983954
parking,41.86547718333333333333333333,-87.62709131666666666666666667
parking,41.86551551428571428571428571,-87.62680077142857142857142857
parking,41.86350208333333333333333333,-87.62797211666666666666666667
parking,41.9170366875,-87.68695015
parking,41.91065653,-87.68678934
fire_station,41.84859542222222222222222222,-87.70479643888888888888888889
school,41.90209258571428571428571429,-87.81457114571428571428571429
parking,41.90255232931034482758620690,-87.81422969137931034482758621
school,41.9072859,-87.81449882
school,41.90213934,-87.81431832
parking,41.90080758,-87.63034924
public_building,41.88976333125,-87.80570208125
toilets,41.9067145,-87.8026206
parking,41.88130064,-87.70649146
parking,41.88058916,-87.71067604
parking,41.8812712,-87.70848562
parking,41.88069526,-87.70923316
parking,41.88125904,-87.70940332
parking,41.8812819,-87.70740264
parking,41.88042231666666666666666667,-87.70972866666666666666666667
parking,41.8955626,-87.67908732
parking,41.89555416,-87.68418522
parking,41.8951864,-87.68311828
parking,41.89546093333333333333333333,-87.6882507
parking,41.89616374285714285714285714,-87.6798990
parking,41.94294104,-87.68120274
parking,41.96181188333333333333333333,-87.67486685833333333333333333
parking,41.9606657,-87.67447918
parking,41.90432905,-87.6665708
parking,41.90408724285714285714285714,-87.66568071428571428571428571
parking,41.85121562307692307692307692,-87.64945393846153846153846154
parking,41.85289482,-87.64782772
parking,41.85230342222222222222222222,-87.64932587777777777777777778
parking,41.8499060375,-87.6485032125
parking,41.84927293333333333333333333,-87.64945503333333333333333333
parking,41.92025794,-87.64834472
parking,41.92079078,-87.64802512
parking,41.92510854,-87.70005806
parking,41.92207616,-87.69646726
parking,41.9250157,-87.6996544
parking,41.91982003333333333333333333,-87.69282013333333333333333333
parking,41.92521118333333333333333333,-87.70163543333333333333333333
parking,41.92295638333333333333333333,-87.69786926666666666666666667
parking,41.92044011428571428571428571,-87.69387665714285714285714286
parking,41.9225165,-87.6971480375
parking,41.93551826363636363636363636,-87.69799109090909090909090909
parking,41.93187216,-87.69800586
parking,41.9323278,-87.69840942
parking,41.93068141111111111111111111,-87.68752277777777777777777778
parking,41.93118744444444444444444444,-87.69725296666666666666666667
fuel,41.90897924,-87.81590444
parking,41.90834258,-87.81812514
parking,41.90835573333333333333333333,-87.81651291111111111111111111
restaurant,41.90895198,-87.8133372
clinic,41.90843392,-87.81668056
parking,41.93002324,-87.7429126
parking,41.93187066,-87.7365300
parking,41.93198078,-87.73516474
parking,41.93144358,-87.7356787
fuel,41.93143548,-87.73735666
parking,41.93173524,-87.74574266
parking,41.93196292,-87.73608572
parking,41.93144132,-87.73622722
parking,41.9314126,-87.73873342
parking,41.93142606,-87.7377291
parking,41.93198696,-87.7346046
parking,41.93141704285714285714285714,-87.73544581428571428571428571
parking,41.93189908571428571428571429,-87.73705477142857142857142857
parking,41.93123745454545454545454545,-87.74321655454545454545454545
parking,41.9386092,-87.74646452
parking,41.94020125555555555555555556,-87.74732957777777777777777778
parking,41.95194971666666666666666667,-87.74397918333333333333333333
parking,41.94441836,-87.73306818
parking,41.78769449166666666666666667,-87.60699749166666666666666667
parking,41.95334986,-87.7358180
parking,41.95317694,-87.73647498
parking,41.95324932,-87.73866576
parking,41.9531491,-87.73906966
parking,41.78623238571428571428571429,-87.72872665714285714285714286
shelter,41.76870836,-87.86989626
parking,41.71285102,-87.68148678
restaurant,41.74864074,-87.7552921
parking,41.90274656,-87.69172118
parking,41.90319834,-87.69415076
parking,41.90336594,-87.67890798
place_of_worship,41.74498252857142857142857143,-87.55243777142857142857142857
parking,41.89584998333333333333333333,-87.66441831666666666666666667
parking,41.8957579,-87.66776144
parking,41.89184898,-87.6692898
parking,41.72946972,-87.54767172
parking,41.72994488,-87.54733512
parking,41.89065786,-87.67521642
parking,41.88928828,-87.67655538
bank,41.89068433333333333333333333,-87.67660697142857142857142857
parking,41.85779464,-87.65394996
parking,41.8581239,-87.65598174
parking,41.84514412,-87.6858875
parking,41.8569551,-87.66156328333333333333333333
parking,41.838195125,-87.7053451875
parking,41.84572936,-87.68201876
parking,41.83459302307692307692307692,-87.73452372307692307692307692
parking,41.83660476666666666666666667,-87.72468237777777777777777778
fast_food,41.8387342,-87.74330344
fuel,41.83788822,-87.74317824
parking,41.86534632,-87.69274378
parking,41.86765882857142857142857143,-87.6830580
parking,41.86130026,-87.65868386
parking,41.8696594,-87.66086504285714285714285714
parking,41.87046252,-87.66113982
parking,41.87077172,-87.66037858
parking,41.87087648,-87.66144482
parking,41.87046306,-87.6608943
parking,41.88680334,-87.66635306
parking,41.8767245,-87.66314434
parking,41.88680014,-87.66659102
parking,41.87960984,-87.66634794
fuel,41.87669184,-87.66723052
parking,41.87712362,-87.6639058
parking,41.8856753,-87.6666515
parking,41.89443352,-87.66697954
parking,41.88913786,-87.6667644
parking,41.88834296,-87.66533446
fuel,41.89401215714285714285714286,-87.66689411428571428571428571
parking,41.8767974,-87.6652392
parking,41.8936023,-87.66690447142857142857142857
parking,41.8879884625,-87.6666395375
parking,41.8775463,-87.66151554
parking,41.87757394,-87.6601121
parking,41.87845244,-87.66157162
parking,41.87665216,-87.66151722
parking,41.8766708,-87.66008898
parking,41.87847436,-87.65975682
parking,41.86192334545454545454545455,-87.69536207272727272727272727
parking,41.8597617,-87.69538546
parking,41.86287521,-87.69282061
parking,41.84490004,-87.7017666
parking,41.90139878,-87.6671857
parking,41.90268507777777777777777778,-87.66705617777777777777777778
fuel,41.9035371,-87.67696312
parking,41.91801051666666666666666667,-87.688768475
parking,41.9183310,-87.6894650
parking,41.9193028,-87.69059903
parking,41.90528313333333333333333333,-87.67074991666666666666666667
school,41.90358471111111111111111111,-87.81755404444444444444444444
bicycle_parking,41.88385192,-87.62109146
parking,41.93357158,-87.66902214
parking,41.90282148,-87.66788882
parking,41.90382496,-87.6682687
parking,41.90291502,-87.66830275
parking,41.90300988,-87.6680471
parking,41.90410915,-87.66832398333333333333333333
parking,41.90377118,-87.66879756
parking,41.93887534666666666666666667,-87.69238568
parking,41.85446342,-87.62617878
parking,41.8562435,-87.62607588333333333333333333
parking,41.86002634,-87.62532928
parking,41.85575671428571428571428571,-87.62624575714285714285714286
parking,41.855992725,-87.6266478375
parking,41.85755107692307692307692308,-87.62615228461538461538461538
parking,41.9230150,-87.67594084
parking,41.9526901,-87.67911126
parking,41.95331932,-87.67903898
parking,41.95381077142857142857142857,-87.67908927142857142857142857
parking,41.9682168,-87.67873914285714285714285714
parking,41.93940637142857142857142857,-87.71778557142857142857142857
parking,41.83850484,-87.70210596
toilets,41.84085764,-87.70167538
parking,41.90214481666666666666666667,-87.66407310833333333333333333
parking,41.90314473333333333333333333,-87.66499071666666666666666667
parking,41.90185558,-87.66346742
parking,41.90287737777777777777777778,-87.66325614444444444444444444
pharmacy,41.74982158,-87.68203706
parking,41.97774443636363636363636364,-87.71926974545454545454545455
parking,41.97747559,-87.71795537
parking,41.76738044,-87.64903804
parking,41.86630954285714285714285714,-87.67237775714285714285714286
parking,41.87194368888888888888888889,-87.67930756666666666666666667
parking,41.87176415714285714285714286,-87.64144765714285714285714286
library,41.99117932222222222222222222,-87.66080832222222222222222222
parking,41.83840332,-87.6395587
parking,41.8383376,-87.63739874
parking,41.83743952,-87.63813512
parking,41.83844024,-87.6418094
parking,41.8380040,-87.63748244
school,41.83932612,-87.64094012
school,41.84410404,-87.64101158
parking,41.9042744,-87.6520803
parking,41.90261338,-87.65434106
shelter,41.90394606,-87.64797892
parking,41.92698208,-87.70641146
parking,41.92597518,-87.70865966
parking,41.92697067142857142857142857,-87.70618165714285714285714286
parking,41.92994025714285714285714286,-87.71145188571428571428571429
parking,41.92727991111111111111111111,-87.70588026666666666666666667
parking,41.92669164,-87.70306608
parking,41.90512992727272727272727273,-87.64271923636363636363636364
parking,41.9045878,-87.64161496
parking,41.9112374,-87.64673736
parking,41.91121996666666666666666667,-87.64768416666666666666666667
parking,41.91315736,-87.65301498
parking,41.9120005,-87.65146504285714285714285714
parking,41.98942648,-87.88307676
parking,41.90813446,-87.81603778
parking,41.765482225,-87.5668748625
fuel,41.8952870,-87.74544292
parking,41.89359894615384615384615385,-87.82769856153846153846153846
parking,41.89664635384615384615384615,-87.82955583846153846153846154
fuel,41.89497962857142857142857143,-87.7787707
fuel,41.89393387,-87.80488595
fuel,41.89520848,-87.75522014
car_rental,41.89434536,-87.7760023
restaurant,41.89397557142857142857142857,-87.80358507142857142857142857
fuel,41.8948176,-87.7846190
fuel,41.89469432,-87.75965118
restaurant,41.89440818,-87.80473096
fast_food,41.89446414444444444444444444,-87.80347617777777777777777778
fuel,41.89484172,-87.77869628
fuel,41.89480683333333333333333333,-87.78463287777777777777777778
fuel,41.89395222857142857142857143,-87.80570062857142857142857143
bank,41.89453110666666666666666667,-87.80567618666666666666666667
parking,41.87481568,-87.82060858
parking,41.67612941666666666666666667,-87.83836055
parking,41.88541512857142857142857143,-87.6434865
parking,41.65425067,-87.54413574
parking,41.6550817,-87.54428301111111111111111111
parking,41.65480824,-87.54374256
parking,41.65362066,-87.54682608
parking,41.65373808,-87.54683096
parking,41.65373326,-87.5463417
parking,41.65373806,-87.5475605
parking,41.65288034,-87.54679311
parking,41.65246751428571428571428571,-87.54682394285714285714285714
parking,41.6520334,-87.54689748
parking,41.65205624,-87.5475675
parking,41.65259267272727272727272727,-87.54755815454545454545454545
parking,41.6513183,-87.5454292
parking,41.65105456,-87.5462537
parking,41.64749092413793103448275862,-87.54497258620689655172413793
parking,41.64526571428571428571428571,-87.54210095714285714285714286
parking,41.64763578,-87.54447164
parking,41.65084915,-87.548708875
parking,41.65332926,-87.55170585
parking,41.65495902307692307692307692,-87.55382411538461538461538462
parking,41.65608683333333333333333333,-87.55534398333333333333333333
parking,41.65731814,-87.55608834
parking,41.65791964,-87.55718534
parking,41.65990268333333333333333333,-87.56016971666666666666666667
parking,41.66118373333333333333333333,-87.56853702222222222222222222
parking,41.66094092857142857142857143,-87.56919318571428571428571429
parking,41.65965154285714285714285714,-87.57050365714285714285714286
parking,41.6588108,-87.56720452857142857142857143
parking,41.6550230,-87.54684922857142857142857143
parking,41.65475752727272727272727273,-87.54748935454545454545454545
parking,41.6916061,-87.53596484285714285714285714
parking,41.69159248888888888888888889,-87.53484817777777777777777778
parking,41.6921184,-87.53435868
parking,41.69707918571428571428571429,-87.5361411
parking,41.70139668,-87.5349627
parking,41.70206408571428571428571429,-87.53493408571428571428571429
parking,41.70236394,-87.53472342
parking,41.70239722,-87.53423582
parking,41.70249614,-87.53623996
parking,41.7029358,-87.5362484
parking,41.7029133,-87.53496705714285714285714286
parking,41.70402544,-87.53497098
parking,41.70369332857142857142857143,-87.5349382
parking,41.7044243,-87.53495414
parking,41.70711302727272727272727273,-87.52968439090909090909090909
parking,41.7073934,-87.52992766
parking,41.70783752857142857142857143,-87.53024217142857142857142857
parking,41.70659575714285714285714286,-87.52915894285714285714285714
parking,41.70382182307692307692307692,-87.52687885384615384615384615
parking,41.7030280,-87.5268523
parking,41.70306362727272727272727273,-87.52531531818181818181818182
parking,41.7023554875,-87.5253240125
parking,41.70252894,-87.5261116
parking,41.70439892,-87.52678836
parking,41.70246257142857142857142857,-87.52795691428571428571428571
parking,41.70245685,-87.5275103625
parking,41.70304746666666666666666667,-87.52609245
parking,41.70345415,-87.52600643333333333333333333
parking,41.70443456,-87.52818366
parking,41.75349135217391304347826087,-87.91423281739130434782608696
library,41.90268085,-87.82291242
parking,41.90333666666666666666666667,-87.82306784444444444444444444
parking,41.9031578,-87.82195687272727272727272727
parking,41.90313676470588235294117647,-87.82091759411764705882352941
parking,41.90155218,-87.82286394
parking,41.90279239848484848484848485,-87.82379273939393939393939394
parking,41.9038046125,-87.8232604
bus_station,42.01792162222222222222222222,-87.67298481111111111111111111
school,41.65527657272727272727272727,-87.77534595454545454545454545
school,41.67308388666666666666666667,-87.78512853333333333333333333
school,41.66537913333333333333333333,-87.76724895
school,41.65801716,-87.76856808
school,41.66649773846153846153846154,-87.78673098461538461538461538
university,41.6695107,-87.78287932857142857142857143
toilets,41.92831338,-87.66604752
parking,41.85859418,-87.63260082
parking,41.85655078,-87.6266214
parking,41.86827182857142857142857143,-87.65865922857142857142857143
parking,41.8682804,-87.6584715
restaurant,42.01014261818181818181818182,-87.73791804545454545454545455
parking,41.90804468,-87.8229899
parking,41.95483237142857142857142857,-87.90907514761904761904761905
parking,41.93880126,-87.68873088
parking,41.93870905714285714285714286,-87.69053275714285714285714286
parking,41.93837208,-87.68700482
parking,41.93836356,-87.68621256
parking,41.93800683333333333333333333,-87.69032546666666666666666667
parking,41.93238721818181818181818182,-87.65431262727272727272727273
parking,41.9323356125,-87.6570430875
parking,41.93246629,-87.65353435
parking,41.922014175,-87.6669643625
parking,41.92549798888888888888888889,-87.6662013
place_of_worship,41.72290936,-87.62597808
parking,41.86302444,-87.65837646
parking,41.8652931,-87.65148866
parking,41.87898175714285714285714286,-87.68985654285714285714285714
parking,41.88059923333333333333333333,-87.68573858888888888888888889
parking,41.9320171375,-87.6773195
bank,41.93188864285714285714285714,-87.67715452857142857142857143
parking,41.8901360375,-87.804401625
place_of_worship,41.88888251111111111111111111,-87.81505728888888888888888889
school,41.88881368571428571428571429,-87.81558769285714285714285714
parking,41.8873163,-87.8102590
parking,41.81351841428571428571428571,-87.87069762857142857142857143
parking,41.8129913,-87.8700965625
parking,41.8140888,-87.87125574
police,41.8148766,-87.8733885
parking,41.88904903191489361702127660,-87.90610060425531914893617021
parking,41.88909524186046511627906977,-87.90749485116279069767441860
fast_food,41.88908681666666666666666667,-87.9109670
bank,41.88959559583333333333333333,-87.90616793333333333333333333
parking,41.89079164,-87.90392531333333333333333333
parking,41.89245083529411764705882353,-87.90711594117647058823529412
library,41.8840893,-87.91281764
parking,41.88449864285714285714285714,-87.91273682857142857142857143
parking,41.8841560,-87.91275438571428571428571429
parking,41.88970924444444444444444444,-87.90714412777777777777777778
parking,41.8896117,-87.90592065
parking,41.88965277142857142857142857,-87.90660361428571428571428571
parking,41.88888737567567567567567568,-87.90358374594594594594594595
bank,41.88897164,-87.90373208
restaurant,41.8890266375,-87.9028980
social_facility,41.90957896111111111111111111,-87.72607012222222222222222222
parking,41.83743909,-87.71914472
parking,41.90134678,-87.80573732
parking,41.8945255,-87.80319282
parking,41.89451961666666666666666667,-87.80452216666666666666666667
parking,41.89403551428571428571428571,-87.80261545714285714285714286
parking,41.89401448571428571428571429,-87.80378388571428571428571429
fast_food,41.89450194285714285714285714,-87.80403475714285714285714286
doctors,41.89445052,-87.8030497
animal_boarding,41.8940053,-87.8044942
marketplace,41.89396758,-87.80371709
parking,41.98019814615384615384615385,-87.75826571538461538461538462
parking,41.97969044545454545454545455,-87.75689709090909090909090909
parking,41.69499884,-87.74021416
parking,41.88583774,-87.65307452
parking,41.8886474,-87.65523686
parking,41.88294515,-87.6470856875
parking,41.88934625,-87.65677336
parking,41.88964124,-87.66299578
parking,41.89035888,-87.6566018
parking,41.88813732,-87.6537183
parking,41.88874814444444444444444444,-87.6539641
community_center,42.01964195714285714285714286,-87.67144362857142857142857143
community_centre,41.896899475,-87.63927899375
bank,41.89621807142857142857142857,-87.64274142857142857142857143
university,41.78516854545454545454545455,-87.59375357272727272727272727
university,41.78474173333333333333333333,-87.59062404
parking,41.97994295,-87.803117375
parking,41.97042648571428571428571429,-87.67522892857142857142857143
parking,41.89878996,-87.63602372
fast_food,41.86459874285714285714285714,-87.83882615714285714285714286
parking,41.9684027,-87.69175938
parking,41.96840038,-87.69030616
parking,41.968911225,-87.6932163875
parking,41.96891101666666666666666667,-87.6922908
parking,41.9687583,-87.69085074
parking,41.96885206666666666666666667,-87.6910979
parking,41.96371533333333333333333333,-87.6572412
parking,41.97015340555555555555555556,-87.68974713888888888888888889
restaurant,42.01222616,-87.70865658
parking,41.81887103333333333333333333,-87.72453904166666666666666667
parking,41.84430568,-87.69434898
parking,41.85181555333333333333333333,-87.66966216
parking,41.85960727142857142857142857,-87.65266215714285714285714286
parking,41.82741357692307692307692308,-87.64142568461538461538461538
parking,41.9430873,-87.66841244
parking,41.8992002,-87.63765556
parking,41.89380078,-87.6321798
parking,41.89837296,-87.63829132
parking,41.89044900909090909090909091,-87.63307798181818181818181818
parking,41.89100992,-87.64609896
parking,41.90911157777777777777777778,-87.6672201
parking,41.83211979333333333333333333,-87.65666496
parking,41.88128325714285714285714286,-87.66126951428571428571428571
parking,41.87873744,-87.6588238
parking,41.87882168,-87.65781484
parking,41.8786014,-87.65651993684210526315789474
parking,41.87807428,-87.65765236
parking,41.87807787777777777777777778,-87.65806846666666666666666667
bar,41.83316048,-87.64641402
parking,41.95375824,-87.68912364
parking,41.95295176,-87.68808048
parking,41.9537589,-87.68685665
parking,42.02992329,-87.74781868
parking,42.02679884,-87.75347386
parking,42.0269688,-87.75350905714285714285714286
parking,41.90289711666666666666666667,-87.66627496666666666666666667
parking,41.91363722222222222222222222,-87.6705760
parking,41.92149081428571428571428571,-87.6639299
parking,41.942978275,-87.6782490625
parking,41.92042747777777777777777778,-87.6651008
bank,42.02615815833333333333333333,-87.75509606666666666666666667
theatre,42.02541738,-87.7558729
parking,41.8627885,-87.93606314
parking,41.86284118,-87.93506902
parking,41.86465242222222222222222222,-87.93792021111111111111111111
parking,41.8648964375,-87.9363248875
parking,41.8651777,-87.93349333043478260869565217
parking,41.86394572307692307692307692,-87.93244456923076923076923077
parking,41.86315457272727272727272727,-87.93359602727272727272727273
parking,41.86253318,-87.93676402
parking,41.86306122,-87.93804556
parking,41.9614443,-87.70127622
parking,41.9614948,-87.70187821666666666666666667
parking,41.75831586923076923076923077,-87.67085212307692307692307692
parking,41.76485268,-87.6915008
parking,41.76487112857142857142857143,-87.68840512857142857142857143
parking,41.75664541111111111111111111,-87.66285392222222222222222222
school,41.80140264,-87.75716274
shelter,41.90310608,-87.79998194
parking,41.90321964285714285714285714,-87.79907722857142857142857143
fountain,41.90270682727272727272727273,-87.79990341818181818181818182
parking,41.90532118,-87.7910075
parking,41.90510231,-87.78267458
parking,41.90562232,-87.78256624
parking,41.7092206625,-87.894671625
parking,41.70864224285714285714285714,-87.8957682
parking,41.70805166666666666666666667,-87.89704068333333333333333333
parking,41.71319935,-87.89579195
parking,41.71239833333333333333333333,-87.89714358666666666666666667
parking,41.71134914375,-87.89782973125
parking,41.71171995384615384615384615,-87.89450663846153846153846154
parking,41.71187375238095238095238095,-87.89204192380952380952380952
parking,41.71136911,-87.89013661
restaurant,41.8503417375,-87.7936467625
parking,41.85787100714285714285714286,-87.61317986428571428571428571
parking,41.78351921428571428571428571,-87.62105895714285714285714286
school,41.78467167142857142857142857,-87.62311357142857142857142857
parking,41.79558919032258064516129032,-87.62988334516129032258064516
parking,41.79486840833333333333333333,-87.62915151666666666666666667
parking,41.7967213,-87.62987945454545454545454545
school,41.78982064285714285714285714,-87.62324334285714285714285714
parking,41.78971092857142857142857143,-87.58779328571428571428571429
school,41.78963076,-87.58747192
library,41.8121255,-87.87003154285714285714285714
parking,41.90854715384615384615384615,-87.8051989
parking,41.88162818,-87.70457092
